Latitude,Longitude,EarthquakeProne
25069.51079388068,19742.56182719915,1
95154.03909451337,35714.47876282323,0
10005.405682485014,61951.95819965614,0
31779.275937435305,45065.14717551529,1
69346.11947663433,15240.343810451284,1
80770.16876439749,95865.93353402846,0
484.1834345844736,24618.267679409866,0
71220.20052344263,64084.21359544225,1
84011.16576800674,13431.448932456502,1
87788.70506496665,46285.374759184946,1
77476.92138563002,48697.6512722867,0
17577.84031936164,60663.15997942006,1
85871.50682342456,14001.026869951274,0
26324.201824707736,88633.69687205748,0
72742.80929481924,89210.62635824092,0
81264.4273407792,57890.499826468826,0
90630.45143624092,55159.848258617305,1
65391.160020105155,14864.149727884651,1
22331.44145578788,77214.71221120271,1
13388.99206340051,50112.816014555756,0
39679.118979813094,50217.22479937342,0
84798.33602854655,80654.19915273291,0
75720.84992127979,14037.928895016,0
17915.33924567817,94871.23444946622,0
73592.24496367361,48350.85806932737,1
4042.94218534747,76147.47631102597,0
6287.053280185507,36944.149109561986,0
66858.89141533674,51789.00509418324,1
38809.92290168965,91790.27650117048,0
3991.4299537911797,64852.82634658208,0
70373.92154850939,52137.769040450934,1
83487.39174947313,26332.343622345958,0
37666.58029484657,37852.47318716579,0
51666.77309249631,37633.50177557347,0
51637.661844974864,35290.447877964805,1
48686.66940585488,48211.52686122288,0
50184.196610089704,13897.691739405915,0
22999.84661190767,51454.61277302396,1
21152.49889647134,18691.38067520095,1
60202.425626401244,81695.69059988038,0
41461.95389582553,33023.14629953985,0
48152.183422299226,47881.98545736549,0
59079.499090019344,64726.27615482111,1
2245.5813693909818,4315.3899891852025,0
13473.270075965016,51264.76895729487,0
5592.144504040257,25826.70634202483,0
51664.552623122,40546.22619031483,0
87851.0197863207,72797.70357045415,1
94725.43960840079,21660.12519577061,1
86730.37259681044,17057.507832185638,1
60084.270602405595,79461.81240997487,0
62321.550679424516,51080.980040921306,0
72418.9556209775,34267.78478475862,1
59653.73971637345,6885.220861227428,1
38546.80281230201,10857.902820037649,0
52271.611590372835,90934.01296972817,1
82651.59204474068,60551.49627510281,0
47587.442679762244,61475.20219986721,0
87775.38602165907,53143.463587317,0
9319.903390158794,65939.60172372128,0
89696.99831580032,77487.26743635726,1
52204.90092192576,37038.374647427765,0
69764.58307115079,42896.19749144759,1
78955.76895951031,38124.26838340931,0
42549.51419603956,25452.548299809143,0
91008.62558219183,8382.674278686814,1
25781.239827215013,547.9399453488982,0
57799.136592898816,11783.742569511121,0
37503.61314061252,20542.66419763852,1
40885.098872316004,10659.215061729417,1
65157.941901858394,25364.018990472163,1
56467.45909404787,61188.45582045449,1
75497.43508908273,41323.402601435344,1
17872.781063697676,55909.82387152001,1
25378.51076662419,30666.00201437277,1
77419.67423001493,39813.57705023517,0
85500.03728343686,65928.62562977118,0
44660.041146644515,69931.44491806305,0
10028.761476320024,50834.845968102585,1
80085.57248128258,61402.92267757686,0
16074.64017531259,96457.06056720037,0
80437.13171935653,82325.72329627497,1
92586.25291799712,43538.30807784185,0
26309.936704447882,37084.14176914016,0
72449.74684809308,93068.56842151153,1
61396.94510608067,52101.03331651267,0
94571.64006870292,82023.05321408762,1
43897.765882075044,20171.522573358652,1
19475.45470786766,78396.16057592549,0
61519.38338036924,67402.76407683697,1
23926.423272112435,29.72689819048592,0
8685.194414591173,27594.41107567778,1
35313.41320798945,39514.91656200357,0
51774.7523562285,73692.81708909935,0
91917.82293349129,54959.715761990046,1
34748.16141083689,81551.67243498942,0
60636.73443581723,19453.32478340302,1
57491.097267859725,26111.489459688237,1
50624.30338745854,55863.51265625301,1
33997.24947645962,11701.782743188889,1
87611.42851126046,81314.92181328782,1
69419.49195526853,96605.57950785496,1
76996.94930619063,75747.57103138219,1
68159.78573047803,89652.48575076509,0
48197.53423642153,25782.71866217522,1
63366.546094021294,99419.80913851419,0
80016.33922350968,41243.18479296276,1
51650.90521626663,973.3094482507784,1
24826.512678598392,9301.850006779012,1
7603.806024548376,93139.69258732643,1
31387.964083183095,21857.39481232859,1
18279.26247958737,74615.87964475935,0
49900.43503702794,19967.454242891825,0
87274.37709833139,20678.656453568667,0
83494.21306612561,83633.63466145896,1
15600.400852047416,10669.822321249014,0
67581.53667552778,66342.74440796669,0
76424.65701934007,54147.85398634784,0
84801.21156500075,37120.28234183138,1
49234.545430043494,98536.14757111552,1
49081.044355303064,98439.48387307276,1
39788.55190765154,75017.18841019229,0
5415.762980707124,79927.19250808032,1
93965.50248208086,3257.23214068277,1
39372.29856831694,68634.17831439241,0
45720.14623556839,12037.69767290918,1
31565.810893873615,842.8520633577223,0
37943.4209306854,10075.681866163712,1
61278.19685808077,25970.817208260713,1
23714.678111602017,47135.065128480805,1
36593.04918804156,49877.502891003074,0
41909.87525952281,75219.82414240084,1
85432.75439799472,27963.673558536528,0
57141.40040820677,97927.26590926718,0
81419.25222347582,72081.82512603431,0
55534.44940202268,85631.01756574927,0
14585.227690018299,95914.83292674618,0
47299.22946580521,975.2193674486131,1
49960.28301335895,99556.18146818985,1
78533.50833645114,30004.118181162714,0
39840.7917844309,69054.62705288846,0
21547.517028264647,25429.713988292704,0
44986.03205156011,33466.31919491776,1
36031.29770034881,55749.591333206925,1
34414.683505784815,41176.67871891429,1
86736.9910288297,96311.69297523049,0
57685.798788941414,64986.89844587777,0
97937.33393044866,28461.588574212405,1
67319.61082189486,48749.88693669186,1
88963.3552813729,38107.71877028616,1
46375.74432155927,95659.48650450772,0
64058.4246905141,92856.73813043903,1
63127.709559175375,57164.18574980547,0
7912.113634532585,34363.20513425443,1
31688.50729131443,29136.34392308919,1
60538.89191744316,39546.13706273986,1
78097.62271827298,93877.04472608953,1
41399.492098306444,18389.436024139297,0
12504.866033289683,23463.48459125752,1
94043.79329646223,70069.99214554,0
21057.93857568412,39705.161284452886,0
6380.176166716432,87869.21895399768,0
2637.4649717107363,39701.85506349619,0
10393.736473761228,61810.59906621487,0
65483.61272165943,88547.24623832278,1
22936.366191747813,73759.58523197654,1
62648.44198193434,13128.57978557576,0
2858.10073069827,66355.24998124516,1
86424.24992368367,46719.8804734586,1
54854.978901982664,13512.355684237595,0
59083.50182698534,45654.88550523014,1
52346.45697564639,63953.18534283249,1
90892.40624639751,48165.68661853873,0
80470.97191687906,44186.58869734787,1
41220.96835561427,15572.598189346398,0
10.234547146410636,81538.16353629966,0
34389.14784008217,46920.32632644737,0
68777.30860572246,49193.67348011436,1
29961.752188192684,76587.15447446033,1
59700.77821882298,79676.94161937975,1
18857.90936152022,88216.3246869659,1
39475.813209938715,16327.786263533548,1
82842.85713727346,22060.022030858425,0
42224.51603598651,23956.941932041114,1
28468.40079049062,74292.94628622304,1
41290.97474744822,85348.34885713701,0
13663.26666861951,11036.524695445849,1
61773.32366083763,27214.140911031955,1
18779.756464958577,1940.5203293023878,0
96971.65204672172,2214.0664306623667,0
28212.171643042886,12504.795244111707,1
72710.97993768305,23281.816985097586,0
1473.469963300687,21719.59133020001,1
31158.356943620343,79946.43573125509,1
46368.983035875724,79142.68000181526,1
8023.229500061162,75057.20759293773,0
5604.778401844879,77565.51541834165,0
54319.6518626303,18161.19225700227,1
81725.25514923304,82825.37648738574,0
97459.8756890431,71468.53744655837,1
77122.76207740043,44296.65125334986,0
19918.78845051677,73532.5425973149,0
52114.39086660834,98211.60302471,1
38912.90693486146,96121.42843748348,1
15861.98502911475,72823.97955373338,0
25332.020720768553,63852.36268419034,0
36043.305179723124,5209.699370159967,0
97327.43276944557,23597.347812505534,1
32452.02424952205,16736.868280472198,1
58470.10130441814,39581.434221205025,0
893.9766590783248,4200.2949087405195,1
68840.96548697079,15500.039251159835,0
24872.976918233093,49992.42073929357,1
93084.9476030782,99697.31332525056,0
5978.45338581064,64457.8450898952,0
12583.619939064974,23268.2304109755,1
80552.732133282,43872.45109076164,0
2136.2619155966377,37777.51587522321,0
25070.373413819118,3949.8147830048706,1
55902.92003871623,54273.86494649261,1
18978.393846128925,18663.486268181434,1
32368.763888303245,46840.003716835156,0
6888.589459532582,15503.392782054621,1
81942.03573142487,54161.05360775368,1
72.98215259622292,63802.9682182913,1
73366.04048614384,88293.35432069724,1
77601.88076322609,23879.417035043898,0
65829.28344856462,53896.11320281889,1
18987.75537526944,68322.73503158553,0
61304.311195810325,32260.681391239483,1
11047.302939806374,52320.53071878436,0
4378.682565409689,93780.01586632652,0
87349.40426527965,20208.700789849525,1
19162.472406426517,3182.6831728491625,1
65792.46790723855,52582.610440078555,1
4909.513638928797,22073.05769184795,0
1309.597897240311,92103.5999011144,1
92840.44354011746,83207.93767381906,1
80102.1938811394,6070.958128416864,1
82202.82960015158,79425.16346423082,0
82364.47298477378,26582.297634032027,0
73430.2995252888,83445.81536399685,0
94460.40359724156,96058.71395696705,0
10123.410851057375,23102.5693132175,1
18946.851850254465,52619.67598734791,0
57003.19686861246,94750.3869523973,1
74611.09151920908,76628.57571818524,1
67449.58188191503,70255.3390676645,1
88282.51911330323,16681.76508103584,0
54996.99669158693,50469.77335781566,0
53390.51379756896,59991.97321163694,1
90248.59458030152,55008.58415816952,1
84485.55663610682,41234.91682385409,1
82615.67134910107,32345.768553925518,0
56314.9071357256,21393.599676235997,1
36001.494484873234,45240.89501732238,1
20.56258993298929,3467.255559918761,1
59576.686899551954,51761.418274674084,1
657.8763284392235,98439.45813725477,0
85572.1868303951,2171.115444388496,1
91911.28918497832,51127.63756262326,0
9429.618466627539,46037.520196320256,0
13841.680939447522,36708.922219713364,0
23300.181861274887,81107.61260402905,0
57049.145461748725,56906.92462707507,0
73426.8611218041,72358.32909392475,1
17291.076183141402,82570.69873324416,0
59523.52502475545,30040.02499107362,1
7848.661114889463,5593.214959623117,1
34793.67276508637,81714.35286295417,1
93024.67814829381,12054.932311406585,0
74768.118048275,84947.96725309313,0
63389.076416068405,63219.729843626264,0
30479.034504531402,4119.184034104156,0
32683.83593387647,69777.16749075425,0
5052.930894768606,73158.12577792058,1
97104.05343379213,75284.26746085005,0
22209.34072951328,28979.01313263955,1
14802.092053434038,33617.48163590899,1
57144.487610472424,4932.060495910734,1
26256.535100197892,39853.30520955331,1
77382.73983048911,13038.387114342519,0
48092.769275099476,19811.65466336624,1
65225.19164947791,19610.733940021684,0
24232.26685755943,26626.442812259585,1
32341.840703979968,92413.88395142739,0
11253.874610357607,41358.7916645306,1
34831.437376795584,32074.515546904102,0
76968.35952502175,16926.35714587721,1
61622.483224455886,99015.9280679509,1
62318.59244567678,44046.9019429066,0
19969.32167536197,37382.70521126661,0
11238.06170676964,5454.746798162062,0
86875.36641214522,82013.57550904319,0
34327.7939707326,80428.27308265632,1
45006.70700226396,2275.7887670050495,0
74001.55848761654,21188.31947956183,1
54880.456681058924,62304.57624375543,0
69507.41929362582,66826.38993225867,1
58300.911327698246,66353.17067162231,0
25546.378999872464,6011.944847517237,0
78919.0602622477,61796.85967436339,0
46496.616879248104,94517.70304978943,0
38865.12607855068,27131.76659765467,1
86428.36307372179,1908.8133150954832,1
23117.630845161566,38070.73959508183,0
90387.30214252532,48466.730521264726,0
18642.552324364482,50065.58163606501,1
56069.19345375203,71247.20658273119,0
24739.96658283538,52942.00697014813,1
48993.7946155264,74439.3275901479,0
34678.64351085164,35191.956313635834,1
23621.240365955564,97824.44848018738,1
81189.47411711444,62579.61057921259,1
89040.31820579007,81486.04890919602,0
94413.72568413152,94911.69271989244,0
15171.666368687696,89717.63432160218,0
8780.413918713006,38221.32997831898,0
41733.916314183465,57290.2823974249,1
97053.7467723486,90973.62962102356,1
44917.46936353917,13178.081454690691,0
58103.489035687155,68405.17957720686,0
86258.90357034524,30900.53061782211,0
43006.9997537403,90900.30052594627,0
65623.5190711622,56484.863887148305,0
31750.30358798307,55734.47246905878,0
18414.337450842864,83952.41146451184,0
72708.2262464859,76543.73582190592,1
96119.65752605173,30335.50714951012,1
15196.553620010684,18794.172289848593,0
18475.464910960156,76244.98592581281,1
60560.84552087442,61236.58978179025,0
23092.006846749046,2609.423195218847,0
68814.44033198687,47660.745402198496,1
71202.20077853803,37396.566153648964,1
49145.06826103641,13752.13472143913,0
22628.079735449865,40859.507428654426,0
92543.58287840783,95019.85405094913,0
74236.92379962829,98824.3535028782,0
6614.566287164701,92710.39351457321,1
86713.0331348577,48994.79990818785,1
86677.62374076273,88758.80399724198,1
40487.2719574846,4183.585678736766,1
72020.37114864167,39415.67671944108,0
52065.388473283645,45161.50764677364,0
87778.11604501784,24572.91923013885,1
98383.08054008539,3926.1229726265146,1
51613.15218279675,63065.224660718945,0
18985.844146941934,43955.947917771264,1
77367.92757600003,28592.1729285736,0
42246.79578286169,61313.81479011001,0
68995.60589720642,90367.66098931296,1
82989.52054915953,45170.35708487771,0
17977.959417502097,58545.186624298294,0
39307.27841379133,32346.769784578188,0
17888.679015782614,59031.95721349011,0
88254.96218762446,9018.875949285763,1
69172.05111566182,90716.33913807766,0
71837.75359713659,12355.298139326513,0
70622.96475860024,63407.60775106382,0
52382.20678930882,38409.35333878291,0
37868.48446262656,38061.32031910541,0
91225.36562943443,56549.592359838396,0
16213.247512891776,14461.592784088083,0
41958.74954188549,30952.52102539274,1
28878.76496393724,18070.42194063424,0
96043.42751771187,354.2863265157466,1
1221.7642746404263,49763.26311247237,1
54350.57245927042,576.0491393564919,1
23788.597523593657,58886.643856103736,1
45374.39464773779,44188.09427441218,0
24472.072430691896,54734.61361670506,0
4892.831075503029,14826.468561800853,1
3673.0684611893807,85383.07489413154,1
33111.77766910604,8771.180744291001,0
41696.27542861197,17825.660927350524,1
61109.36451510935,69151.67029444859,0
96629.36009150241,74933.73156792708,1
93148.05045878117,9313.535655889134,1
32282.86226220111,89753.08009396907,0
75844.44034174051,84331.11969882666,0
29283.9785029606,13455.444362016025,1
32921.52348766287,41376.377169386265,0
69583.25390501982,61205.76243909746,0
57137.13618449957,97935.01522020422,0
48366.81465796149,68865.73917115625,1
42705.933454989274,84779.9491871859,1
52539.59714193414,99502.43853141957,1
92710.6097096442,61429.38379485809,1
51971.06031264919,63186.12889207611,1
80798.22801374302,88366.48445827489,0
70858.9981632718,97925.78669894747,0
11821.595241380146,46489.09855172371,0
73747.10009399899,20733.87630440768,1
41404.699911297655,33379.89190112542,0
1130.7155005349987,20119.512705870093,1
25442.497800333495,6784.53850524833,1
50669.45601997382,32393.06001446763,0
11384.56245809713,33328.95576500756,1
72439.93988445836,61599.718306305425,0
83204.44494784424,19402.36397422218,1
92228.05424541699,47911.34822756341,1
79725.64112850867,64565.57641423682,1
15539.47348038421,46062.33301640257,1
46247.54506680458,81416.84817916818,0
83510.7384908259,29935.07532018943,1
55518.16565314688,1872.8243277150211,1
79953.73381324654,88803.058922354,1
6622.237918714872,14931.341308420308,0
33915.902643076275,37524.70252226634,0
57098.59313397334,38957.237823051975,0
86459.50445653207,75154.26932675266,1
70984.29164124123,27150.470162544712,0
49705.946385234565,23764.98698505748,1
82945.9174342731,30263.567873871107,1
17502.09956718992,37422.1948522524,0
77779.26135568797,91335.47126285969,1
50599.963268365354,79902.72881565121,0
19021.977647842832,92363.75315224162,1
77553.5453867649,14330.361499938143,0
82214.02965777638,93802.44664783138,0
20519.50581697627,3656.2171404539154,1
71368.02536287274,52234.964976977426,0
31098.820803730207,4403.952336546372,0
33329.64205013307,88918.69841392286,0
52058.25063279458,65898.76968346332,1
2249.003635603229,75849.62357301248,0
32088.71610424928,19255.371416706228,1
53228.04830069585,77278.93695318044,0
27266.148013114354,15750.44398258935,0
1526.6564923215356,62294.873322792475,0
20658.531379955468,35032.4634742738,1
27105.939029801935,94327.8385963862,1
57408.720181154174,17128.326272325336,1
61326.6750887142,33874.55051408089,1
5073.567646609764,2900.2396275780034,0
10593.585959207865,5380.933772346911,1
39192.28414780736,70468.05469032034,1
61631.917453155475,31244.75267445204,0
71290.15557413173,67087.35567312816,0
97368.21520801989,75574.53781419294,1
56779.36243651357,9292.524516696396,1
9727.202421933123,31039.85805890793,1
47055.116931343,94744.87957174495,0
86109.76660931252,61694.59178274882,1
39208.29975895675,69961.76249362175,1
78878.08185608161,88240.50661890792,1
48751.185750278695,6537.454516388184,0
35144.730627572004,46124.707128806265,0
28226.454634810852,34862.19560950561,0
50795.45864590345,40569.19253790729,0
32587.646960082868,64945.49182748293,1
53275.023847267206,40082.246661968566,1
23858.290603621772,24369.862413870942,0
97389.19923029827,38382.262061245194,1
20824.606343125968,69406.29200404456,1
78431.61334774303,43535.935448583594,1
54453.14349219666,23616.19576022306,0
73936.96512765731,71191.17024810801,1
11433.171725196547,59607.953281107395,1
55509.215033674926,82202.48320835216,0
30804.26431791029,40579.963922356765,0
68551.18268517299,59640.945096929114,1
32741.496884577118,64499.2665556879,0
9054.209950230706,81703.5419585372,0
75708.01466069659,66088.47849555682,1
53126.05085171039,38998.87604041844,1
19567.466351128827,68151.99728187663,1
29974.233694077055,79434.8716262319,1
91850.24375364471,93667.7116350179,1
99028.93537493535,58273.115055627495,1
84763.82689629079,85250.66543994972,0
36922.920134497195,54888.964775219436,0
85.33056732795143,56003.46575539192,1
10970.721992805024,28221.642425746457,0
23524.88180521218,70222.48600511847,1
62521.80512769082,71177.65339735581,1
38157.122943204406,54512.33367803987,0
47487.6664241608,18823.495580938474,1
84332.9237450084,36029.428576696126,1
15427.57482208161,99745.60684500408,0
13428.61053700941,7175.527907775902,0
14400.444649615893,88488.98335285221,1
97497.52773208002,13578.438778834485,0
64224.647715235915,41586.130772288256,1
89358.35333177487,69539.35656275858,1
62325.22491151509,45439.98152681426,1
55205.45098807157,45005.126685493335,1
22574.866100206356,42477.760957715815,0
57794.272139304856,84680.54186348323,0
71213.28776650413,26925.77556243814,1
3347.154143261656,3787.465336802516,1
70488.54937294492,11317.323797123856,1
96173.81322772827,8007.23050570939,1
46494.16779522179,7824.381959387322,0
24523.885179941983,63066.654248251536,0
68407.71784064273,53920.18204713632,1
61304.29835832398,90358.62367540802,0
46887.412165291775,51266.798375961196,1
57396.9561963582,33152.0673988401,1
96058.16966641003,79822.52397747709,1
16751.648773965146,69505.42123486495,1
72697.44443698502,56371.06362281034,0
62930.37609622314,57814.530565237656,0
65632.33231753478,29176.029117142913,0
28682.278621632853,8251.934171341401,0
85144.67416000737,27785.60184462998,0
61580.160221821905,27522.4362648873,1
1421.286803299003,11155.82887979261,0
91013.238736424,73896.98438598521,1
36977.31322980121,17540.761099375763,0
48492.366456596086,79937.40126917032,0
34285.45668614046,8441.062169444525,0
59554.813642406836,82172.5550535759,1
75276.3769267169,41295.374705188035,1
23795.50596348992,44019.06065416472,0
21086.463889406332,73436.37673282222,1
5433.524328995247,26440.285196256915,0
5253.2671760311105,46402.028788425625,1
30137.411628239955,74615.3083884882,0
37980.69961428129,70561.07485040023,1
26263.25252124546,53044.68281580436,1
1187.292146510869,92722.32538281461,1
38201.02746677146,31569.546780692857,0
9737.334709475159,53129.803929357055,1
95618.40940530661,43179.15607584227,1
33497.40569439784,26709.51448410625,0
25535.136546803067,58418.09920933831,1
77315.32837960449,74909.34208502958,0
51995.712255308936,67772.13830474125,0
31327.669517134927,1058.7883387097152,0
83169.11829298829,1197.1291409392998,0
52526.90112846064,68550.26972390543,1
21942.41315642252,28330.418612326368,0
3405.1422110946655,61940.10297085372,0
93850.60826741355,65660.89525091501,0
95048.94543586594,63808.65043306269,0
8639.551019588298,60468.973749627134,1
65639.80649648616,89989.82161550921,0
89600.26703409401,69565.66771197405,1
29457.567096450108,66048.1241606941,0
63878.412003844394,92269.61638907895,1
76936.14362770254,69222.45695942077,1
25734.40220051587,78073.34912677579,1
77710.81792244074,38280.517445315825,1
99595.86075274501,25824.6023438097,1
17793.770734176353,6940.778735232995,0
61030.57819350847,17845.038564307026,1
10843.938431323431,54063.67504730048,1
21839.431433268,64334.17335872251,1
71540.31637476657,10329.608308166671,0
7042.162301241488,72754.78760399211,1
1877.460545385945,49770.640077183234,0
93289.43945940975,66460.91904409968,1
15161.595786532906,32983.75710129625,1
57464.45053211876,51538.78491336745,1
47814.464468854145,40391.87125773035,0
54013.33157318427,331.7327221036126,1
12121.243825359792,53530.87234448852,1
33344.637843898614,30283.50482056349,0
63227.620387431845,95882.4298625573,0
36536.1707957394,85334.3544914245,1
8046.598010654125,45964.47573619743,1
64779.6093880597,17662.65383264417,0
96751.32854843872,66073.7481310973,1
69588.53197842896,89646.17332433682,1
48650.86770664276,88521.53025250505,1
73532.68297860965,13995.155233687105,0
2537.4351838393677,99638.35958156697,0
48923.76581522349,6300.200091854662,1
49968.91546734027,96495.41964560893,1
96657.44741206143,1642.8121761026284,1
5606.389254320572,78778.06541312096,0
40551.380091932355,21168.60588993551,1
94009.0388716765,87020.13275684911,0
74105.40888766937,23299.33300170046,0
3688.729864636332,14159.905632331827,0
47122.49236119523,91801.98956378244,0
24269.012477673437,64878.99312483253,0
17225.72864684099,4996.7497806648125,1
82074.10156238016,9730.126746021226,0
83535.38034680231,6396.697575317313,0
11418.854016846806,59498.14573772045,0
6311.948058586923,20264.91137084156,1
81152.29145294992,98219.29308653699,1
32424.169866227527,97585.3510895979,0
32159.667002460894,96469.27429897616,0
76423.02400884486,59308.93221883171,1
6323.125543478334,27390.061844196458,1
16805.9172626874,36993.36441055849,0
43866.68254421067,92567.62738421558,0
13337.954334830372,79105.43850975351,1
77766.38610307283,1564.0169965014857,1
8073.180049344536,723.3922636591253,0
70674.41810443197,59373.45860345383,1
41622.8079995115,80741.37291293054,1
69236.14072542723,20616.815698747647,1
52309.16332631902,41203.72041870009,0
61054.18832505989,3763.0835765719407,0
71720.15836037147,61205.36971704554,0
62719.53821284721,78258.52044918892,1
41879.168225057416,55771.48263654608,0
11751.664763356483,53020.37189378716,0
61892.47506674951,86273.24327854859,0
46422.136491115074,62646.79805228901,0
27643.38196580744,19372.70558232664,0
68524.69019775334,96857.41520744954,1
49751.9862655491,15976.799593661666,0
5403.707405555535,36419.94271478181,0
43467.72955526356,33430.12862760064,1
4332.704947859086,74041.94806442861,0
15805.403022128465,2907.493450981782,0
7086.878989897828,23530.74780448963,1
59271.073519904894,32597.905459785517,0
74708.92826562059,89837.3773153586,0
77897.74892068785,32613.89633849247,0
23712.599024288716,41260.13314047277,0
37553.863255386226,22067.055167458184,1
58509.64066695635,5434.881251096672,1
14494.98225492462,92788.78375717063,1
17806.89848623903,37349.134706328245,1
71982.40179103089,63202.47966906919,1
20221.88686602412,12722.049257631796,0
28061.134884700274,11111.815944755703,1
45858.433918125666,17120.960470364964,1
21986.136571489355,29516.85609060522,0
78954.9069552477,63800.28338878647,0
57812.56646360914,55276.011032034054,0
8648.34675572218,85697.51939798411,1
86220.04311454622,21645.04398741942,1
83699.06563489756,27917.808663080414,1
73618.14973305147,24666.17105266374,1
43425.43774692806,22241.438597443477,0
91375.5583242737,89825.28117985094,1
98018.42394527327,4006.8279226896016,1
73347.89670307837,50422.128635049026,1
53112.641507451386,47927.45465232313,0
45244.68438032275,24051.908739887687,0
69316.29074042958,40662.40144794016,0
13272.06746686406,29579.747030995783,0
1594.0005153105715,66903.89180013802,0
70330.74548636246,85792.35320098333,0
97642.10142369289,46376.60048910773,0
87420.02960318912,40536.63186486355,1
62681.46883707578,70390.50240019409,0
86038.4047169527,7070.788496818701,1
53092.50177502174,29659.701531267157,1
69805.80032604636,61250.511284522465,0
78769.39672220373,8096.823197863252,1
73576.34275266076,5482.11270945618,1
88797.90261765724,11097.54340608504,1
46535.82216080819,4088.3926169928054,1
17527.565051262205,55879.4870125477,0
56076.26009709391,77357.77728745382,0
98125.18097354198,23864.03190308692,0
64904.190995677316,73738.26907698701,0
75317.59666646962,76088.82945697379,1
35271.814222353736,26736.51787579874,1
27715.25625405419,6337.8546367735025,1
45241.61252991262,50145.50810235539,0
47016.91481759264,53190.91599097959,1
45198.386284049644,36815.21703316708,0
18836.16988754592,88398.01414210314,0
8017.960164747075,89794.6880411804,1
95825.69225415391,7695.654041851922,0
27594.99767812599,69708.51400305521,1
15050.656391072556,20426.41159146459,0
29317.651024797917,96957.4909796391,0
47391.01786879209,42013.57717233568,0
29152.388199507273,6295.887909767323,0
83494.9169137621,51962.528675158006,1
41169.76126484484,34279.905069443535,1
48615.35301306197,66585.8687298198,1
45801.25119883515,56725.59883962789,1
17174.54080647216,26001.48575600957,1
37190.85975674118,28815.34114749881,0
14834.685201985658,28438.91899444309,0
61863.404355922634,16079.827458087393,1
18228.868765925137,17536.75911820179,0
16126.310067454684,11692.61656302291,1
57452.9425718801,44089.422886799715,1
18450.473811710854,56249.1617551575,0
66555.6626049657,97802.27828134863,0
37292.12068599061,53987.119761158465,0
53364.76209415998,12149.880853716108,0
40456.82855991989,49942.19216686523,0
94778.95761608046,92781.20116164142,0
430.42628743533515,73849.75964742908,1
64724.74796071969,29556.391359475198,1
96960.58611477917,75416.41141424325,0
79957.81791920651,72854.65020629892,1
33869.104304820365,11232.44997966528,1
90017.54673096575,13943.189922356272,0
30808.911994952963,40163.59056252674,0
44597.823143199064,9249.020649174754,0
60815.51281501072,19515.779491629903,0
78128.55429364422,76709.7449880573,0
2255.842087111401,53841.69100372708,1
67706.66175316353,95762.41222313498,1
19445.809484511952,31776.463458788276,0
90844.78657483288,36107.125849853466,0
71596.66127024258,42764.620168191395,1
37283.74226687153,28465.751909424926,1
30809.22637109,44558.15852399393,0
21570.299866792608,88780.59985486112,1
80368.74676597114,28864.113199002066,1
72860.82294280817,41419.96457826814,0
14364.784654737794,30323.81062354771,1
6612.5120008987615,96009.56972678228,1
8845.739417246574,40946.65441462368,1
41451.986879766926,55581.82868263523,0
19926.556888457053,83228.54003812798,1
55387.13878412597,4224.249210969342,1
83458.68557780415,30392.134014074163,1
22452.797635033527,79122.16352136928,0
26268.43967908352,95602.70358671158,1
12418.568256233946,66591.68027046889,1
41716.260059409215,49189.1584434987,0
2845.2300441588886,76472.07086301912,1
99433.301073913,6673.4159138987425,1
58106.99594355456,56557.89338945161,1
62799.976752077026,47604.59528901353,0
37320.848395132074,73295.99409844572,0
84528.16152655674,16285.560420959198,0
14614.565935014121,46104.9357450444,0
35739.18913747162,5289.779949514283,1
41951.98100161609,91210.5500149256,1
4872.441353725863,29167.118103777633,0
51387.135439487465,76644.47732544219,0
76469.17322507329,59876.650038734806,0
54371.689812499004,87244.44100270962,1
27146.625903738186,69797.05323985945,1
9584.245149996108,58005.08409998257,0
1290.753486214627,51817.55645699422,1
77881.00567756903,41200.03845388418,0
10242.683389957274,15456.336915916097,0
83157.5239051617,79510.87869714033,0
41735.208395948066,91603.19997181711,0
81884.65556033018,92341.05185797007,1
34821.6430317017,69105.3793037645,0
81704.05328902116,88972.74881178279,1
17221.543755112427,30469.12123691234,0
22236.56241770326,85681.66410447455,0
68805.02769544136,30743.524938309878,0
13022.695021636597,7861.417606689641,0
7774.452016902126,77469.45611172917,1
4252.651563554278,10782.630369091314,0
46908.7650660731,90853.02131094779,0
6625.66986920147,66758.97476689688,0
78237.29904051297,92009.88698329474,0
58760.71707233477,20003.24271158872,1
2926.8823542731975,14556.552216316053,1
94879.2117167231,34784.30634079855,0
85513.95306811437,78080.43281059474,0
50491.417996451004,6834.635552737624,0
52884.34520284526,71581.44758844048,1
17178.174502030954,75402.03309711152,0
97358.01680818356,9869.47316511188,0
92047.7973207237,85129.82971504256,1
36646.93610151553,58938.46773296141,1
67352.89629112046,10733.343146455822,1
98130.13112308178,42409.76064288009,0
40758.38941949184,76141.18323879906,1
12362.41663202422,11032.505805166345,0
49582.1062226266,36125.68454433521,1
55713.65515093457,4061.8157056250575,1
49371.78614951777,38478.72690589621,1
60039.35045324047,31201.37907247221,1
22588.117099561056,40728.814767991316,1
18879.309781741485,6961.846086536114,1
93908.26109192097,36744.77203569225,0
99872.33384525937,49165.34570611921,0
39637.57948343006,52266.714967982225,0
11922.665170703922,39481.75137559345,0
74143.47452608575,89242.87062812116,0
